#(w-mu)    yz_up    xz_up      xy_up     yz_dn    xz_dn      xy_dn
8.99       0.0184036      0.0571296      0.0110732      0.0184036      0.0571296      0.0110732      
9       0.0183617      0.0569241      0.0110551      0.0183617      0.0569241      0.0110551      
9.01       0.0183199      0.0567197      0.0110371      0.0183199      0.0567197      0.0110371      
9.02       0.0182784      0.0565165      0.0110191      0.0182784      0.0565165      0.0110191      
9.03       0.018237      0.0563144      0.0110011      0.018237      0.0563144      0.0110011      
9.04       0.0181958      0.0561134      0.0109833      0.0181958      0.0561134      0.0109833      
9.05       0.0181547      0.0559135      0.0109654      0.0181547      0.0559135      0.0109654      
9.06       0.0181138      0.0557148      0.0109476      0.0181138      0.0557148      0.0109476      
9.07       0.0180731      0.0555171      0.0109299      0.0180731      0.0555171      0.0109299      
9.08       0.0180325      0.0553206      0.0109122      0.0180325      0.0553206      0.0109122      
9.09       0.0179921      0.0551251      0.0108946      0.0179921      0.0551251      0.0108946      
9.1       0.0179519      0.0549306      0.010877      0.0179519      0.0549306      0.010877      
9.11       0.0179118      0.0547373      0.0108595      0.0179118      0.0547373      0.0108595      
9.12       0.0178719      0.054545      0.010842      0.0178719      0.054545      0.010842      
9.13       0.0178321      0.0543538      0.0108246      0.0178321      0.0543538      0.0108246      
9.14       0.0177925      0.0541635      0.0108072      0.0177925      0.0541635      0.0108072      
9.15       0.017753      0.0539744      0.0107898      0.017753      0.0539744      0.0107898      
9.16       0.0177137      0.0537862      0.0107725      0.0177137      0.0537862      0.0107725      
9.17       0.0176745      0.0535991      0.0107553      0.0176745      0.0535991      0.0107553      
9.18       0.0176355      0.053413      0.0107381      0.0176355      0.053413      0.0107381      
9.19       0.0175967      0.0532279      0.010721      0.0175967      0.0532279      0.010721      
9.2       0.017558      0.0530438      0.0107039      0.017558      0.0530438      0.0107039      
9.21       0.0175194      0.0528606      0.0106868      0.0175194      0.0528606      0.0106868      
9.22       0.017481      0.0526785      0.0106698      0.017481      0.0526785      0.0106698      
9.23       0.0174428      0.0524973      0.0106528      0.0174428      0.0524973      0.0106528      
9.24       0.0174046      0.0523171      0.0106359      0.0174046      0.0523171      0.0106359      
9.25       0.0173667      0.0521379      0.0106191      0.0173667      0.0521379      0.0106191      
9.26       0.0173289      0.0519596      0.0106023      0.0173289      0.0519596      0.0106023      
9.27       0.0172912      0.0517822      0.0105855      0.0172912      0.0517822      0.0105855      
9.28       0.0172537      0.0516058      0.0105688      0.0172537      0.0516058      0.0105688      
9.29       0.0172163      0.0514303      0.0105521      0.0172163      0.0514303      0.0105521      
9.3       0.017179      0.0512558      0.0105354      0.017179      0.0512558      0.0105354      
9.31       0.0171419      0.0510822      0.0105188      0.0171419      0.0510822      0.0105188      
9.32       0.0171049      0.0509094      0.0105023      0.0171049      0.0509094      0.0105023      
9.33       0.0170681      0.0507376      0.0104858      0.0170681      0.0507376      0.0104858      
9.34       0.0170314      0.0505667      0.0104693      0.0170314      0.0505667      0.0104693      
9.35       0.0169949      0.0503967      0.0104529      0.0169949      0.0503967      0.0104529      
9.36       0.0169585      0.0502275      0.0104366      0.0169585      0.0502275      0.0104366      
9.37       0.0169222      0.0500593      0.0104202      0.0169222      0.0500593      0.0104202      
9.38       0.016886      0.0498919      0.010404      0.016886      0.0498919      0.010404      
9.39       0.01685      0.0497254      0.0103877      0.01685      0.0497254      0.0103877      
9.4       0.0168141      0.0495597      0.0103715      0.0168141      0.0495597      0.0103715      
9.41       0.0167784      0.0493949      0.0103554      0.0167784      0.0493949      0.0103554      
9.42       0.0167428      0.049231      0.0103393      0.0167428      0.049231      0.0103393      
9.43       0.0167073      0.0490679      0.0103232      0.0167073      0.0490679      0.0103232      
9.44       0.016672      0.0489056      0.0103072      0.016672      0.0489056      0.0103072      
9.45       0.0166367      0.0487442      0.0102912      0.0166367      0.0487442      0.0102912      
9.46       0.0166016      0.0485835      0.0102753      0.0166016      0.0485835      0.0102753      
9.47       0.0165667      0.0484237      0.0102594      0.0165667      0.0484237      0.0102594      
9.48       0.0165319      0.0482648      0.0102435      0.0165319      0.0482648      0.0102435      
9.49       0.0164971      0.0481066      0.0102277      0.0164971      0.0481066      0.0102277      
9.5       0.0164626      0.0479492      0.0102119      0.0164626      0.0479492      0.0102119      
9.51       0.0164281      0.0477926      0.0101962      0.0164281      0.0477926      0.0101962      
9.52       0.0163938      0.0476369      0.0101805      0.0163938      0.0476369      0.0101805      
9.53       0.0163596      0.0474819      0.0101649      0.0163596      0.0474819      0.0101649      
9.54       0.0163255      0.0473276      0.0101493      0.0163255      0.0473276      0.0101493      
9.55       0.0162915      0.0471742      0.0101337      0.0162915      0.0471742      0.0101337      
9.56       0.0162577      0.0470215      0.0101182      0.0162577      0.0470215      0.0101182      
9.57       0.016224      0.0468696      0.0101027      0.016224      0.0468696      0.0101027      
9.58       0.0161904      0.0467185      0.0100873      0.0161904      0.0467185      0.0100873      
9.59       0.0161569      0.0465681      0.0100719      0.0161569      0.0465681      0.0100719      
9.6       0.0161235      0.0464184      0.0100565      0.0161235      0.0464184      0.0100565      
9.61       0.0160903      0.0462695      0.0100412      0.0160903      0.0462695      0.0100412      
9.62       0.0160572      0.0461214      0.0100259      0.0160572      0.0461214      0.0100259      
9.63       0.0160242      0.0459739      0.0100106      0.0160242      0.0459739      0.0100106      
9.64       0.0159913      0.0458272      0.00999544      0.0159913      0.0458272      0.00999544      
9.65       0.0159585      0.0456812      0.00998027      0.0159585      0.0456812      0.00998027      
9.66       0.0159259      0.045536      0.00996515      0.0159259      0.045536      0.00996515      
9.67       0.0158933      0.0453914      0.00995006      0.0158933      0.0453914      0.00995006      
9.68       0.0158609      0.0452476      0.00993501      0.0158609      0.0452476      0.00993501      
9.69       0.0158286      0.0451045      0.00992      0.0158286      0.0451045      0.00992      
9.7       0.0157964      0.044962      0.00990502      0.0157964      0.044962      0.00990502      
9.71       0.0157643      0.0448203      0.00989009      0.0157643      0.0448203      0.00989009      
9.72       0.0157323      0.0446793      0.00987519      0.0157323      0.0446793      0.00987519      
9.73       0.0157005      0.0445389      0.00986033      0.0157005      0.0445389      0.00986033      
9.74       0.0156687      0.0443992      0.00984551      0.0156687      0.0443992      0.00984551      
9.75       0.0156371      0.0442602      0.00983072      0.0156371      0.0442602      0.00983072      
9.76       0.0156055      0.0441219      0.00981597      0.0156055      0.0441219      0.00981597      
9.77       0.0155741      0.0439842      0.00980126      0.0155741      0.0439842      0.00980126      
9.78       0.0155428      0.0438472      0.00978659      0.0155428      0.0438472      0.00978659      
9.79       0.0155116      0.0437109      0.00977195      0.0155116      0.0437109      0.00977195      
9.8       0.0154805      0.0435752      0.00975735      0.0154805      0.0435752      0.00975735      
9.81       0.0154495      0.0434402      0.00974279      0.0154495      0.0434402      0.00974279      
9.82       0.0154186      0.0433058      0.00972826      0.0154186      0.0433058      0.00972826      
9.83       0.0153878      0.043172      0.00971377      0.0153878      0.043172      0.00971377      
9.84       0.0153571      0.0430389      0.00969932      0.0153571      0.0430389      0.00969932      
9.85       0.0153266      0.0429064      0.0096849      0.0153266      0.0429064      0.0096849      
9.86       0.0152961      0.0427746      0.00967052      0.0152961      0.0427746      0.00967052      
9.87       0.0152657      0.0426434      0.00965617      0.0152657      0.0426434      0.00965617      
9.88       0.0152355      0.0425128      0.00964186      0.0152355      0.0425128      0.00964186      
9.89       0.0152053      0.0423828      0.00962758      0.0152053      0.0423828      0.00962758      
9.9       0.0151752      0.0422534      0.00961334      0.0151752      0.0422534      0.00961334      
9.91       0.0151453      0.0421247      0.00959913      0.0151453      0.0421247      0.00959913      
9.92       0.0151154      0.0419965      0.00958496      0.0151154      0.0419965      0.00958496      
