#(w-mu)    jm_3by2_m3by2     jm_3by2_3by2     jm_3by2_m1by2       jm_3by2_1by2     jm_1by2_m1by2   jm_1by2_1by2
16.625       2.48988e-05      1.54169e-05      3.79451e-05      3.28723e-05      5.9505e-05      6.98555e-05      
16.63       2.48873e-05      1.5411e-05      3.7918e-05      3.28485e-05      5.94581e-05      6.97972e-05      
16.635       2.48758e-05      1.54051e-05      3.78908e-05      3.28247e-05      5.94112e-05      6.97389e-05      
16.64       2.48643e-05      1.53993e-05      3.78638e-05      3.28009e-05      5.93645e-05      6.96807e-05      
16.645       2.48528e-05      1.53934e-05      3.78367e-05      3.27772e-05      5.93178e-05      6.96226e-05      
16.65       2.48413e-05      1.53875e-05      3.78097e-05      3.27535e-05      5.92711e-05      6.95646e-05      
16.655       2.48299e-05      1.53816e-05      3.77827e-05      3.27298e-05      5.92245e-05      6.95066e-05      
16.66       2.48184e-05      1.53758e-05      3.77557e-05      3.27061e-05      5.9178e-05      6.94487e-05      
16.665       2.4807e-05      1.53699e-05      3.77288e-05      3.26825e-05      5.91315e-05      6.93909e-05      
16.67       2.47955e-05      1.5364e-05      3.77019e-05      3.26588e-05      5.90851e-05      6.93331e-05      
16.675       2.47841e-05      1.53582e-05      3.7675e-05      3.26353e-05      5.90387e-05      6.92754e-05      
16.68       2.47726e-05      1.53523e-05      3.76482e-05      3.26117e-05      5.89924e-05      6.92178e-05      
16.685       2.47612e-05      1.53465e-05      3.76214e-05      3.25882e-05      5.89461e-05      6.91603e-05      
16.69       2.47498e-05      1.53406e-05      3.75946e-05      3.25647e-05      5.88999e-05      6.91029e-05      
16.695       2.47384e-05      1.53348e-05      3.75679e-05      3.25412e-05      5.88538e-05      6.90455e-05      
16.7       2.4727e-05      1.53289e-05      3.75412e-05      3.25178e-05      5.88077e-05      6.89882e-05      
16.705       2.47156e-05      1.53231e-05      3.75145e-05      3.24944e-05      5.87616e-05      6.89309e-05      
16.71       2.47043e-05      1.53172e-05      3.74878e-05      3.2471e-05      5.87157e-05      6.88738e-05      
16.715       2.46929e-05      1.53114e-05      3.74612e-05      3.24476e-05      5.86697e-05      6.88167e-05      
16.72       2.46815e-05      1.53056e-05      3.74346e-05      3.24243e-05      5.86239e-05      6.87597e-05      
16.725       2.46702e-05      1.52998e-05      3.74081e-05      3.2401e-05      5.8578e-05      6.87027e-05      
16.73       2.46588e-05      1.52939e-05      3.73815e-05      3.23777e-05      5.85323e-05      6.86459e-05      
16.735       2.46475e-05      1.52881e-05      3.7355e-05      3.23545e-05      5.84866e-05      6.85891e-05      
16.74       2.46361e-05      1.52823e-05      3.73286e-05      3.23313e-05      5.84409e-05      6.85323e-05      
16.745       2.46248e-05      1.52765e-05      3.73021e-05      3.23081e-05      5.83953e-05      6.84757e-05      
16.75       2.46135e-05      1.52707e-05      3.72757e-05      3.22849e-05      5.83498e-05      6.84191e-05      
16.755       2.46022e-05      1.52649e-05      3.72494e-05      3.22618e-05      5.83043e-05      6.83626e-05      
16.76       2.45909e-05      1.52591e-05      3.7223e-05      3.22387e-05      5.82589e-05      6.83061e-05      
16.765       2.45796e-05      1.52533e-05      3.71967e-05      3.22156e-05      5.82135e-05      6.82498e-05      
16.77       2.45683e-05      1.52475e-05      3.71704e-05      3.21926e-05      5.81682e-05      6.81935e-05      
16.775       2.4557e-05      1.52417e-05      3.71442e-05      3.21695e-05      5.81229e-05      6.81373e-05      
16.78       2.45458e-05      1.52359e-05      3.71179e-05      3.21466e-05      5.80777e-05      6.80811e-05      
16.785       2.45345e-05      1.52301e-05      3.70918e-05      3.21236e-05      5.80326e-05      6.8025e-05      
16.79       2.45233e-05      1.52244e-05      3.70656e-05      3.21006e-05      5.79875e-05      6.7969e-05      
16.795       2.4512e-05      1.52186e-05      3.70395e-05      3.20777e-05      5.79424e-05      6.79131e-05      
16.8       2.45008e-05      1.52128e-05      3.70134e-05      3.20548e-05      5.78975e-05      6.78572e-05      
16.805       2.44896e-05      1.5207e-05      3.69873e-05      3.2032e-05      5.78525e-05      6.78014e-05      
16.81       2.44783e-05      1.52013e-05      3.69612e-05      3.20091e-05      5.78076e-05      6.77457e-05      
16.815       2.44671e-05      1.51955e-05      3.69352e-05      3.19863e-05      5.77628e-05      6.769e-05      
16.82       2.44559e-05      1.51898e-05      3.69092e-05      3.19636e-05      5.7718e-05      6.76344e-05      
16.825       2.44447e-05      1.5184e-05      3.68833e-05      3.19408e-05      5.76733e-05      6.75789e-05      
16.83       2.44335e-05      1.51783e-05      3.68574e-05      3.19181e-05      5.76286e-05      6.75234e-05      
16.835       2.44224e-05      1.51725e-05      3.68315e-05      3.18954e-05      5.7584e-05      6.7468e-05      
16.84       2.44112e-05      1.51668e-05      3.68056e-05      3.18727e-05      5.75395e-05      6.74127e-05      
16.845       2.44e-05      1.5161e-05      3.67798e-05      3.18501e-05      5.7495e-05      6.73575e-05      
16.85       2.43889e-05      1.51553e-05      3.6754e-05      3.18275e-05      5.74505e-05      6.73023e-05      
16.855       2.43777e-05      1.51496e-05      3.67282e-05      3.18049e-05      5.74061e-05      6.72472e-05      
16.86       2.43666e-05      1.51438e-05      3.67024e-05      3.17823e-05      5.73617e-05      6.71922e-05      
16.865       2.43554e-05      1.51381e-05      3.66767e-05      3.17598e-05      5.73175e-05      6.71372e-05      
16.87       2.43443e-05      1.51324e-05      3.6651e-05      3.17373e-05      5.72732e-05      6.70823e-05      
16.875       2.43332e-05      1.51267e-05      3.66254e-05      3.17148e-05      5.7229e-05      6.70275e-05      
16.88       2.43221e-05      1.51209e-05      3.65997e-05      3.16923e-05      5.71849e-05      6.69727e-05      
16.885       2.4311e-05      1.51152e-05      3.65741e-05      3.16699e-05      5.71408e-05      6.6918e-05      
16.89       2.42999e-05      1.51095e-05      3.65486e-05      3.16475e-05      5.70968e-05      6.68634e-05      
16.895       2.42888e-05      1.51038e-05      3.6523e-05      3.16251e-05      5.70528e-05      6.68089e-05      
16.9       2.42777e-05      1.50981e-05      3.64975e-05      3.16027e-05      5.70089e-05      6.67544e-05      
16.905       2.42666e-05      1.50924e-05      3.6472e-05      3.15804e-05      5.6965e-05      6.67e-05      
16.91       2.42556e-05      1.50867e-05      3.64466e-05      3.15581e-05      5.69212e-05      6.66456e-05      
16.915       2.42445e-05      1.5081e-05      3.64211e-05      3.15358e-05      5.68774e-05      6.65913e-05      
16.92       2.42335e-05      1.50753e-05      3.63957e-05      3.15136e-05      5.68337e-05      6.65371e-05      
16.925       2.42224e-05      1.50696e-05      3.63704e-05      3.14914e-05      5.679e-05      6.6483e-05      
16.93       2.42114e-05      1.5064e-05      3.6345e-05      3.14692e-05      5.67464e-05      6.64289e-05      
16.935       2.42004e-05      1.50583e-05      3.63197e-05      3.1447e-05      5.67028e-05      6.63749e-05      
16.94       2.41893e-05      1.50526e-05      3.62944e-05      3.14249e-05      5.66593e-05      6.63209e-05      
16.945       2.41783e-05      1.50469e-05      3.62692e-05      3.14028e-05      5.66159e-05      6.62671e-05      
16.95       2.41673e-05      1.50413e-05      3.6244e-05      3.13807e-05      5.65725e-05      6.62133e-05      
16.955       2.41563e-05      1.50356e-05      3.62188e-05      3.13586e-05      5.65291e-05      6.61595e-05      
16.96       2.41453e-05      1.50299e-05      3.61936e-05      3.13366e-05      5.64858e-05      6.61058e-05      
16.965       2.41344e-05      1.50243e-05      3.61684e-05      3.13145e-05      5.64426e-05      6.60522e-05      
16.97       2.41234e-05      1.50186e-05      3.61433e-05      3.12926e-05      5.63994e-05      6.59987e-05      
16.975       2.41124e-05      1.5013e-05      3.61182e-05      3.12706e-05      5.63562e-05      6.59452e-05      
16.98       2.41015e-05      1.50073e-05      3.60932e-05      3.12487e-05      5.63131e-05      6.58918e-05      
16.985       2.40905e-05      1.50017e-05      3.60682e-05      3.12267e-05      5.62701e-05      6.58385e-05      
16.99       2.40796e-05      1.4996e-05      3.60432e-05      3.12049e-05      5.62271e-05      6.57852e-05      
16.995       2.40686e-05      1.49904e-05      3.60182e-05      3.1183e-05      5.61841e-05      6.5732e-05      
17       2.40577e-05      1.49848e-05      3.59932e-05      3.11612e-05      5.61412e-05      6.56788e-05      
17.005       2.40468e-05      1.49791e-05      3.59683e-05      3.11393e-05      5.60984e-05      6.56257e-05      
17.01       2.40359e-05      1.49735e-05      3.59434e-05      3.11176e-05      5.60556e-05      6.55727e-05      
17.015       2.4025e-05      1.49679e-05      3.59186e-05      3.10958e-05      5.60128e-05      6.55198e-05      
17.02       2.40141e-05      1.49623e-05      3.58938e-05      3.10741e-05      5.59702e-05      6.54669e-05      
17.025       2.40032e-05      1.49567e-05      3.5869e-05      3.10524e-05      5.59275e-05      6.54141e-05      
17.03       2.39923e-05      1.4951e-05      3.58442e-05      3.10307e-05      5.58849e-05      6.53613e-05      
17.035       2.39814e-05      1.49454e-05      3.58194e-05      3.1009e-05      5.58424e-05      6.53087e-05      
17.04       2.39706e-05      1.49398e-05      3.57947e-05      3.09874e-05      5.57999e-05      6.5256e-05      
17.045       2.39597e-05      1.49342e-05      3.577e-05      3.09658e-05      5.57574e-05      6.52035e-05      
17.05       2.39488e-05      1.49286e-05      3.57454e-05      3.09442e-05      5.57151e-05      6.5151e-05      
17.055       2.3938e-05      1.4923e-05      3.57207e-05      3.09226e-05      5.56727e-05      6.50986e-05      
17.06       2.39272e-05      1.49174e-05      3.56961e-05      3.09011e-05      5.56304e-05      6.50462e-05      
17.065       2.39163e-05      1.49118e-05      3.56715e-05      3.08796e-05      5.55882e-05      6.49939e-05      
17.07       2.39055e-05      1.49062e-05      3.5647e-05      3.08581e-05      5.5546e-05      6.49417e-05      
17.075       2.38947e-05      1.49007e-05      3.56224e-05      3.08367e-05      5.55038e-05      6.48895e-05      
17.08       2.38839e-05      1.48951e-05      3.55979e-05      3.08152e-05      5.54617e-05      6.48374e-05      
17.085       2.38731e-05      1.48895e-05      3.55735e-05      3.07938e-05      5.54197e-05      6.47854e-05      
17.09       2.38623e-05      1.48839e-05      3.5549e-05      3.07724e-05      5.53777e-05      6.47334e-05      
17.095       2.38515e-05      1.48784e-05      3.55246e-05      3.07511e-05      5.53358e-05      6.46815e-05      
17.1       2.38407e-05      1.48728e-05      3.55002e-05      3.07297e-05      5.52939e-05      6.46296e-05      
17.105       2.383e-05      1.48672e-05      3.54759e-05      3.07084e-05      5.5252e-05      6.45778e-05      
17.11       2.38192e-05      1.48617e-05      3.54515e-05      3.06871e-05      5.52102e-05      6.45261e-05      
17.115       2.38084e-05      1.48561e-05      3.54272e-05      3.06659e-05      5.51685e-05      6.44745e-05      
17.12       2.37977e-05      1.48506e-05      3.54029e-05      3.06446e-05      5.51268e-05      6.44229e-05      
17.125       2.3787e-05      1.4845e-05      3.53787e-05      3.06234e-05      5.50851e-05      6.43713e-05      
17.13       2.37762e-05      1.48395e-05      3.53545e-05      3.06022e-05      5.50435e-05      6.43199e-05      
17.135       2.37655e-05      1.48339e-05      3.53303e-05      3.05811e-05      5.5002e-05      6.42685e-05      
17.14       2.37548e-05      1.48284e-05      3.53061e-05      3.05599e-05      5.49605e-05      6.42171e-05      
17.145       2.37441e-05      1.48228e-05      3.52819e-05      3.05388e-05      5.4919e-05      6.41658e-05      
17.15       2.37334e-05      1.48173e-05      3.52578e-05      3.05177e-05      5.48776e-05      6.41146e-05      
17.155       2.37227e-05      1.48118e-05      3.52337e-05      3.04967e-05      5.48362e-05      6.40635e-05      
17.16       2.3712e-05      1.48062e-05      3.52097e-05      3.04756e-05      5.47949e-05      6.40124e-05      
17.165       2.37013e-05      1.48007e-05      3.51856e-05      3.04546e-05      5.47537e-05      6.39614e-05      
17.17       2.36906e-05      1.47952e-05      3.51616e-05      3.04336e-05      5.47124e-05      6.39104e-05      
17.175       2.368e-05      1.47897e-05      3.51376e-05      3.04127e-05      5.46713e-05      6.38595e-05      
17.18       2.36693e-05      1.47842e-05      3.51137e-05      3.03917e-05      5.46301e-05      6.38087e-05      
17.185       2.36586e-05      1.47786e-05      3.50897e-05      3.03708e-05      5.45891e-05      6.37579e-05      
17.19       2.3648e-05      1.47731e-05      3.50658e-05      3.03499e-05      5.45481e-05      6.37072e-05      
17.195       2.36374e-05      1.47676e-05      3.50419e-05      3.0329e-05      5.45071e-05      6.36565e-05      
17.2       2.36267e-05      1.47621e-05      3.50181e-05      3.03082e-05      5.44661e-05      6.36059e-05      
17.205       2.36161e-05      1.47566e-05      3.49943e-05      3.02873e-05      5.44253e-05      6.35554e-05      
17.21       2.36055e-05      1.47511e-05      3.49705e-05      3.02665e-05      5.43844e-05      6.35049e-05      
17.215       2.35949e-05      1.47456e-05      3.49467e-05      3.02458e-05      5.43436e-05      6.34545e-05      
17.22       2.35843e-05      1.47402e-05      3.49229e-05      3.0225e-05      5.43029e-05      6.34042e-05      
17.225       2.35737e-05      1.47347e-05      3.48992e-05      3.02043e-05      5.42622e-05      6.33539e-05      
17.23       2.35631e-05      1.47292e-05      3.48755e-05      3.01836e-05      5.42216e-05      6.33036e-05      
17.235       2.35525e-05      1.47237e-05      3.48518e-05      3.01629e-05      5.4181e-05      6.32535e-05      
17.24       2.3542e-05      1.47182e-05      3.48282e-05      3.01422e-05      5.41404e-05      6.32034e-05      
17.245       2.35314e-05      1.47128e-05      3.48046e-05      3.01216e-05      5.40999e-05      6.31533e-05      
17.25       2.35208e-05      1.47073e-05      3.4781e-05      3.0101e-05      5.40595e-05      6.31033e-05      
17.255       2.35103e-05      1.47018e-05      3.47574e-05      3.00804e-05      5.40191e-05      6.30534e-05      
17.26       2.34997e-05      1.46964e-05      3.47339e-05      3.00598e-05      5.39787e-05      6.30036e-05      
17.265       2.34892e-05      1.46909e-05      3.47104e-05      3.00393e-05      5.39384e-05      6.29538e-05      
17.27       2.34787e-05      1.46854e-05      3.46869e-05      3.00188e-05      5.38981e-05      6.2904e-05      
