#(w-mu)    yz_up    xz_up      xy_up     yz_dn    xz_dn      xy_dn
5.66       0.00638085      0.00638085      0.0044089      0.0787307      0.0787307      0.00770822      
5.665       0.00625345      0.00625345      0.00461457      0.0839172      0.0839172      0.0076029      
5.67       0.00612994      0.00612994      0.00484452      0.0896948      0.0896948      0.00750016      
5.675       0.00601016      0.00601016      0.00510248      0.0961543      0.0961543      0.00739991      
5.68       0.00589396      0.00589396      0.00539294      0.103405      0.103405      0.00730207      
5.685       0.00578119      0.00578119      0.00572131      0.111579      0.111579      0.00720655      
5.69       0.00567173      0.00567173      0.00609418      0.120837      0.120837      0.00711326      
5.695       0.00556544      0.00556544      0.00651964      0.131376      0.131376      0.00702213      
5.7       0.00546219      0.00546219      0.00700772      0.143441      0.143441      0.00693309      
5.705       0.00536188      0.00536188      0.00757092      0.157337      0.157337      0.00684606      
5.71       0.00526439      0.00526439      0.00822507      0.173449      0.173449      0.00676098      
5.715       0.00516962      0.00516962      0.00899036      0.192271      0.192271      0.00667778      
5.72       0.00507745      0.00507745      0.00989289      0.214438      0.214438      0.00659641      
5.725       0.00498781      0.00498781      0.0109669      0.240785      0.240785      0.00651679      
5.73       0.00490059      0.00490059      0.0122578      0.272421      0.272421      0.00643889      
5.735       0.00481571      0.00481571      0.0138272      0.310848      0.310848      0.00636263      
5.74       0.00473308      0.00473308      0.0157599      0.358135      0.358135      0.00628797      
5.745       0.00465263      0.00465263      0.0181755      0.417195      0.417195      0.00621487      
5.75       0.00457427      0.00457427      0.0212463      0.492232      0.492232      0.00614326      
5.755       0.00449794      0.00449794      0.0252278      0.589476      0.589476      0.00607312      
5.76       0.00442356      0.00442356      0.0305106      0.718455      0.718455      0.00600438      
5.765       0.00435107      0.00435107      0.0377147      0.894286      0.894286      0.00593702      
5.77       0.0042804      0.0042804      0.0478649      1.14196      1.14196      0.00587099      
5.775       0.00421149      0.00421149      0.0627394      1.50485      1.50485      0.00580625      
5.78       0.00414429      0.00414429      0.0855914      2.06228      2.06228      0.00574277      
5.785       0.00407873      0.00407873      0.122705      2.96751      2.96751      0.0056805      
5.79       0.00401477      0.00401477      0.186653      4.52712      4.52712      0.00561942      
5.795       0.00395234      0.00395234      0.300938      7.31431      7.31431      0.00555949      
5.8       0.00389141      0.00389141      0.486097      11.8299      11.8299      0.00550067      
5.805       0.00383192      0.00383192      0.638012      15.5347      15.5347      0.00544295      
5.81       0.00377383      0.00377383      0.538742      13.114      13.114      0.00538628      
5.815       0.00371709      0.00371709      0.342214      8.32145      8.32145      0.00533065      
5.82       0.00366166      0.00366166      0.210095      5.09962      5.09962      0.00527601      
5.825       0.0036075      0.0036075      0.135877      3.28981      3.28981      0.00522235      
5.83       0.00355458      0.00355458      0.0933816      2.25363      2.25363      0.00516964      
5.835       0.00350284      0.00350284      0.0676096      1.62527      1.62527      0.00511786      
5.84       0.00345227      0.00345227      0.0510558      1.2217      1.2217      0.00506697      
5.845       0.00340282      0.00340282      0.0398827      0.949357      0.949357      0.00501697      
5.85       0.00335446      0.00335446      0.0320228      0.757809      0.757809      0.00496782      
5.855       0.00330716      0.00330716      0.0263002      0.618381      0.618381      0.0049195      
5.86       0.00326088      0.00326088      0.022012      0.513932      0.513932      0.004872      
5.865       0.0032156      0.0032156      0.0187196      0.433767      0.433767      0.00482529      
5.87       0.00317129      0.00317129      0.0161388      0.370954      0.370954      0.00477935      
5.875       0.00312792      0.00312792      0.0140793      0.320853      0.320853      0.00473417      
5.88       0.00308546      0.00308546      0.0124101      0.28027      0.28027      0.00468972      
5.885       0.00304389      0.00304389      0.0110387      0.246947      0.246947      0.004646      
5.89       0.00300318      0.00300318      0.0098983      0.219257      0.219257      0.00460297      
5.895       0.00296331      0.00296331      0.00893982      0.196003      0.196003      0.00456064      
5.9       0.00292425      0.00292425      0.00812649      0.176288      0.176288      0.00451897      
5.905       0.00288599      0.00288599      0.00743035      0.159429      0.159429      0.00447795      
5.91       0.0028485      0.0028485      0.00682985      0.144902      0.144902      0.00443757      
5.915       0.00281176      0.00281176      0.00630816      0.132296      0.132296      0.00439782      
5.92       0.00277575      0.00277575      0.005852      0.121287      0.121287      0.00435867      
5.925       0.00274046      0.00274046      0.00545075      0.111616      0.111616      0.00432013      
5.93       0.00270585      0.00270585      0.00509586      0.103075      0.103075      0.00428216      
5.935       0.00267192      0.00267192      0.0047804      0.0954943      0.0954943      0.00424477      
5.94       0.00263864      0.00263864      0.00449867      0.0887354      0.0887354      0.00420793      
5.945       0.002606      0.002606      0.00424595      0.0826834      0.0826834      0.00417164      
5.95       0.00257399      0.00257399      0.00401835      0.077243      0.077243      0.00413588      
5.955       0.00254258      0.00254258      0.00381258      0.0723341      0.0723341      0.00410065      
5.96       0.00251177      0.00251177      0.00362589      0.0678898      0.0678898      0.00406592      
5.965       0.00248153      0.00248153      0.00345595      0.063853      0.063853      0.0040317      
5.97       0.00245185      0.00245185      0.00330076      0.0601752      0.0601752      0.00399796      
5.975       0.00242272      0.00242272      0.00315863      0.0568149      0.0568149      0.0039647      
5.98       0.00239412      0.00239412      0.00302809      0.0537366      0.0537366      0.00393192      
5.985       0.00236605      0.00236605      0.00290788      0.0509093      0.0509093      0.00389959      
5.99       0.00233848      0.00233848      0.0027969      0.0483065      0.0483065      0.00386771      
5.995       0.00231141      0.00231141      0.00269421      0.0459048      0.0459048      0.00383628      
6       0.00228483      0.00228483      0.00259896      0.043684      0.043684      0.00380527      
6.005       0.00225871      0.00225871      0.00251043      0.0416262      0.0416262      0.00377469      
6.01       0.00223306      0.00223306      0.00242798      0.0397158      0.0397158      0.00374453      
6.015       0.00220786      0.00220786      0.00235103      0.0379389      0.0379389      0.00371477      
6.02       0.0021831      0.0021831      0.00227908      0.0362834      0.0362834      0.00368541      
6.025       0.00215876      0.00215876      0.0022117      0.0347382      0.0347382      0.00365644      
6.03       0.00213485      0.00213485      0.00214847      0.0332938      0.0332938      0.00362785      
6.035       0.00211134      0.00211134      0.00208906      0.0319415      0.0319415      0.00359965      
6.04       0.00208824      0.00208824      0.00203313      0.0306736      0.0306736      0.00357181      
6.045       0.00206553      0.00206553      0.00198041      0.0294832      0.0294832      0.00354433      
6.05       0.00204319      0.00204319      0.00193063      0.0283639      0.0283639      0.00351721      
6.055       0.00202124      0.00202124      0.00188358      0.0273102      0.0273102      0.00349043      
6.06       0.00199964      0.00199964      0.00183903      0.026317      0.026317      0.003464      
6.065       0.00197841      0.00197841      0.0017968      0.0253798      0.0253798      0.0034379      
6.07       0.00195752      0.00195752      0.00175673      0.0244942      0.0244942      0.00341214      
6.075       0.00193697      0.00193697      0.00171865      0.0236567      0.0236567      0.00338669      
6.08       0.00191676      0.00191676      0.00168242      0.0228637      0.0228637      0.00336157      
6.085       0.00189687      0.00189687      0.00164792      0.022112      0.022112      0.00333675      
